movieId,wr,year,title2,genres,imdbId_y,poster_y,title,tmdbId_y,link
104064,3.0616910579107905,Vares - Kaidan tien kulkijat,vares:thepathoftherighteousmen,Crime|Drama,1625350,https://image.tmdb.org/t/p/w500/ufy8KwaDgRDfqGxQKWv3spA8AVD.jpg,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),102234.0,https://www.imdb.com/title/tt01625350
104066,3.0626538148607967,Alaska Highway,alcanhighway,Documentary,2243246,https://image.tmdb.org/t/p/w500/qLuP5Cz2zrFWK6mj8FpdjwmpuKr.jpg,Alcan Highway (Alaska Highway) (2013),189242.0,https://www.imdb.com/title/tt02243246
104069,3.306001781892684,2013,louisc.k.:ohmygod,Comedy,2510998,https://image.tmdb.org/t/p/w500/fJnHeQVKB8KuwizTQIgLtZnDBIn.jpg,Louis C.K.: Oh My God (2013),185574.0,https://www.imdb.com/title/tt02510998
104074,3.042539318448493,2013,percyjackson:seaofmonsters,Adventure|Children|Fantasy,1854564,https://image.tmdb.org/t/p/w500/k1bhUW7XM5X0yD3iewAEvloFBEo.jpg,Percy Jackson: Sea of Monsters (2013),76285.0,https://www.imdb.com/title/tt01854564
104076,3.028789772927301,2013,"smurfs2,the",Animation|Children|Comedy,2017020,https://image.tmdb.org/t/p/w500/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg,"Smurfs 2, The (2013)",77931.0,https://www.imdb.com/title/tt02017020
104078,3.1115132691006706,2013,alanpartridge:alphapapa,Comedy,469021,https://image.tmdb.org/t/p/w500/fkzq56ylSWZ8lJGXs1J6JZwKgmo.jpg,Alan Partridge: Alpha Papa (2013),177699.0,https://www.imdb.com/title/tt0469021
104085,3.060351989046311,1990,classof1999,Action|Horror|Sci-Fi,99277,https://image.tmdb.org/t/p/w500/y1cseIDDPCvJi06crHQ2E2O3h1Z.jpg,Class of 1999 (1990),23535.0,https://www.imdb.com/title/tt099277
104089,3.0748202503450908,2013,computerchess,Comedy,2007360,https://image.tmdb.org/t/p/w500/3k024E0VKBBPJis9h56nEodAnnV.jpg,Computer Chess (2013),158743.0,https://www.imdb.com/title/tt02007360
104091,3.061965603015971,"Plus longue nuit du diable, La","devil'snightmare,the",Fantasy|Horror,67592,https://image.tmdb.org/t/p/w500/54VuBtlZ02sFZBFf76x5XSX6B6y.jpg,"Devil's Nightmare, The (Plus longue nuit du diable, La) (1971)",58218.0,https://www.imdb.com/title/tt067592
104093,3.0690042302224825,2012,"attack,the",Drama,787442,https://image.tmdb.org/t/p/w500/2S9PGKVystOH79QjYg0gGiSElMv.jpg,"Attack, The (2012)",121791.0,https://www.imdb.com/title/tt0787442
104097,3.062270508905596,2013,mylittlepony:equestriagirls,Animation|Children|Fantasy,2908228,https://image.tmdb.org/t/p/w500/bt6VDN7vUAzj2h2Qg6Wqj2ucK68.jpg,My Little Pony: Equestria Girls (2013),201676.0,https://www.imdb.com/title/tt02908228
104099,3.06062427540273,1978,lupinthethird:thesecretofmamo,Action|Animation|Crime,78187,https://image.tmdb.org/t/p/w500/eWXbqrYfXa4njSnDRpMlSvxLD9l.jpg,Lupin the Third: The Secret of Mamo (1978),30143.0,https://www.imdb.com/title/tt078187
104101,3.057807145844228,2000,bloodymurder,Drama|Horror|Thriller,240380,https://image.tmdb.org/t/p/w500/tp1ihR7TFbwFObKIf2M3H1HOY6u.jpg,Bloody Murder (2000),89345.0,https://www.imdb.com/title/tt0240380
104103,3.062102356200593,2013,missyoucandoit,Documentary,2276000,https://image.tmdb.org/t/p/w500/tmbnoBjhDLH9HSHYcx9HKJqUiBD.jpg,Miss You Can Do It (2013),205985.0,https://www.imdb.com/title/tt02276000
104123,3.055311666465665,2012,jayandsilentbobgodownunder,Comedy,2557848,https://image.tmdb.org/t/p/w500/vGykmKgTGnumZsc46qqnsGh1z8B.jpg,Jay and Silent Bob Go Down Under (2012),147276.0,https://www.imdb.com/title/tt02557848
104126,3.0637272519193446,"Bruto, El","brute,the",Drama,44453,https://image.tmdb.org/t/p/w500/z6Hpf7RxfzcIehfuqZUO856Pn40.jpg,"Brute, The (Bruto, El) (1953)",42502.0,https://www.imdb.com/title/tt044453
104129,3.0701238631735444,2013,manoftaichi,Action|IMAX,2016940,https://image.tmdb.org/t/p/w500/42MutxsgeJS5pYLNWUGv8d6B9wa.jpg,Man of Tai Chi (2013),76544.0,https://www.imdb.com/title/tt02016940
104132,3.0588827174350675,1957,zombiesofmoratau,Horror,51226,https://image.tmdb.org/t/p/w500/sOkmxdl64ydVqwvfpODmyyqSBza.jpg,Zombies of Mora Tau (1957),38120.0,https://www.imdb.com/title/tt051226
104135,3.057384570691984,1957,"giantclaw,the",Horror|Sci-Fi,50432,https://image.tmdb.org/t/p/w500/vW6tk3RejJfzkysM2oVTqzsz3Th.jpg,"Giant Claw, The (1957)",36089.0,https://www.imdb.com/title/tt050432
104137,3.0662560474618834,2013,princeavalanche,Comedy|Drama,2195548,https://image.tmdb.org/t/p/w500/3KHiQt54usbHyIjLIMzaDAoIJNK.jpg,Prince Avalanche (2013),113148.0,https://www.imdb.com/title/tt02195548
104139,3.0606978304716845,1956,"werewolf,the",Horror|Sci-Fi,49944,https://image.tmdb.org/t/p/w500/7yUwXXnnoJZYuhiUs7GpcgVpOc4.jpg,"Werewolf, The (1956)",44545.0,https://www.imdb.com/title/tt049944
104141,3.060207462942568,2003,batman:mysteryofthebatwoman,Action|Animation|Children|Crime,346578,https://image.tmdb.org/t/p/w500/3l2ArPFKXKQIwPOFm0keIkyjwqH.jpg,Batman: Mystery of the Batwoman (2003),21683.0,https://www.imdb.com/title/tt0346578
104144,3.059330288884764,2011,greenlantern:emeraldknights,Action|Adventure|Animation|Children,1683043,https://image.tmdb.org/t/p/w500/ijFQVrfLMMMKQ4pUkNuRcrXKqMT.jpg,Green Lantern: Emerald Knights (2011),65291.0,https://www.imdb.com/title/tt01683043
104153,3.0598426081355017,1955,creaturewiththeatombrain,Crime|Horror|Sci-Fi,47960,https://image.tmdb.org/t/p/w500/elQRBB7j9Ew69F2j5oVK8WncROP.jpg,Creature with the Atom Brain (1955),35919.0,https://www.imdb.com/title/tt047960
104175,3.0588827174350675,Kickboxer III: The Art of War,kickboxer3:theartofwar,Action|Thriller,104609,https://image.tmdb.org/t/p/w500/up7ay9KaMs2I3Gazdei4gcZ8RVp.jpg,Kickboxer 3: The Art of War (Kickboxer III: The Art of War) (1992),39027.0,https://www.imdb.com/title/tt0104609
104177,3.06391432628885,2013,fromonesecondtothenext,Documentary,3108864,https://image.tmdb.org/t/p/w500/1BSa1Ub84Eeeo9kcdc782i1Ykga.jpg,From One Second to the Next (2013),212994.0,https://www.imdb.com/title/tt03108864
104179,3.0607245979044206,1994,kickboxer4:theaggressor,Action|Thriller,110255,https://image.tmdb.org/t/p/w500/bEnw6lhQlNy39dyqtLno7zeuYVC.jpg,Kickboxer 4: The Aggressor (1994),50346.0,https://www.imdb.com/title/tt0110255
104181,3.059816229484291,1994,classof1999ii:thesubstitute,Action|Horror|Sci-Fi|Thriller,109442,https://image.tmdb.org/t/p/w500/zEg1edHoZ6eWjT7APSK4wUL4hP4.jpg,Class of 1999 II: The Substitute (1994),61954.0,https://www.imdb.com/title/tt0109442
104211,3.2799853263071954,2013,we'rethemillers,Comedy|Crime,1723121,https://image.tmdb.org/t/p/w500/digXuLXmk88Ar23LYUQTLcz5npA.jpg,We're the Millers (2013),138832.0,https://www.imdb.com/title/tt01723121
104213,3.0618543625730448,1984,growingpains,Comedy,87366,https://image.tmdb.org/t/p/w500/s51fksOs5hYaYLYWUUh2X0cIKgm.jpg,Growing Pains (1984),157862.0,https://www.imdb.com/title/tt087366
104215,3.0619693423458685,2010,burningbright,Drama|Horror|Thriller,1244658,https://image.tmdb.org/t/p/w500/boLSX8XzkTnOecD0JU6YxhD6RjQ.jpg,Burning Bright (2010),39957.0,https://www.imdb.com/title/tt01244658
104218,2.9663868461626226,2013,grownups2,Comedy,2191701,https://image.tmdb.org/t/p/w500/itgIBlvgx5fG5kRqgYIt8mP9V43.jpg,Grown Ups 2 (2013),109418.0,https://www.imdb.com/title/tt02191701
104224,3.0627635020267694,2013,defcon:thedocumentary,Documentary,3010462,https://image.tmdb.org/t/p/w500/gL674UxfSzEJ4gVV0j8X6u3NQYz.jpg,DEFCON: The Documentary (2013),211830.0,https://www.imdb.com/title/tt03010462
104226,3.0606978304716845,2011,jamieandjessiearenottogether,Comedy|Musical|Romance,1718807,https://image.tmdb.org/t/p/w500/y6PwMlU1zuGixnloVWhUq2sxDZF.jpg,Jamie and Jessie Are Not Together (2011),212927.0,https://www.imdb.com/title/tt01718807
104231,3.0677115343763197,Du zhan,drugwar,Crime,2165735,https://image.tmdb.org/t/p/w500/vp5kWGCoMDP5vlNJvA4gC7FjlbW.jpg,Drug War (Du zhan) (2012),110410.0,https://www.imdb.com/title/tt02165735
104233,3.0641899798946537,1939,"catandthecanary,the",Comedy|Horror|Mystery,31143,https://image.tmdb.org/t/p/w500/km6O2VH2UEhVktOpaTosfTflL3n.jpg,"Cat and the Canary, The (1939)",18851.0,https://www.imdb.com/title/tt031143
104236,3.0614402799294065,1990,criminaljustice,Drama,99321,https://image.tmdb.org/t/p/w500/b8qcz2pIMXQqiKaOZXpWIUS0LgC.jpg,Criminal Justice (1990),259808.0,https://www.imdb.com/title/tt099321
104239,3.0641111934383805,2011,farmageddon,Documentary,1609113,https://image.tmdb.org/t/p/w500/3ObpDmrIuS0LouBeqNZGxe5CI8o.jpg,Farmageddon (2011),97008.0,https://www.imdb.com/title/tt01609113
104241,3.106698109334314,2013,kick-ass2,Action|Comedy|Crime,1650554,https://image.tmdb.org/t/p/w500/pmdvrKYRdw7QxkLDaJzr6xMEqEZ.jpg,Kick-Ass 2 (2013),59859.0,https://www.imdb.com/title/tt01650554
104243,3.21692070450894,2013,riddick,Action|Sci-Fi|Thriller|IMAX,1411250,https://image.tmdb.org/t/p/w500/duoN6oNGp1emHkkhlTcY76Wz2ED.jpg,Riddick (2013),87421.0,https://www.imdb.com/title/tt01411250
104245,3.0329268586590468,2013,planes,Adventure|Animation|Comedy,1691917,https://image.tmdb.org/t/p/w500/c8ALtmmmtofVYOxSJG0S5ZcP2pF.jpg,Planes (2013),151960.0,https://www.imdb.com/title/tt01691917
104247,3.0626532745908253,Zatôichi kesshô-tabi,"fight,zatoichi,fight",Action|Adventure|Comedy|Drama,123334,https://image.tmdb.org/t/p/w500/di1wog7aZBSvCQ0hjchpfUrlLqV.jpg,"Fight, Zatoichi, Fight (Zatôichi kesshô-tabi) (Zatôichi 8) (1964)",54266.0,https://www.imdb.com/title/tt0123334
104249,3.0611386309653814,1939,mr.motoindangerisland,Crime|Drama|Mystery|Thriller,31677,https://image.tmdb.org/t/p/w500/gztJ9WQvYLcrKn6zN9meCqHWTaW.jpg,Mr. Moto in Danger Island (1939),59589.0,https://www.imdb.com/title/tt031677
104266,3.0619929054494466,2008,killeratlarge,Documentary,903660,https://image.tmdb.org/t/p/w500/apZCyDgg4sVI1PLEjSfrv7xB9AS.jpg,Killer at Large (2008),37312.0,https://www.imdb.com/title/tt0903660
104270,3.0586883583926965,1988,cameron'scloset,Horror,97008,https://image.tmdb.org/t/p/w500/5XfreDHyTQNT7IaExTtWK7jX4Cl.jpg,Cameron's Closet (1988),59735.0,https://www.imdb.com/title/tt097008
104272,3.2375404325801416,2013,blackfish,Documentary,2545118,https://image.tmdb.org/t/p/w500/aqAYjUWZyoOjG9mHj380O0kFSxZ.jpg,Blackfish (2013),158999.0,https://www.imdb.com/title/tt02545118
104274,3.0520706761273213,2013,paranoia,Drama|Thriller,1413495,https://image.tmdb.org/t/p/w500/kSxJnejeNaMlQv3I2hnvBMSOqoo.jpg,Paranoia (2013),115348.0,https://www.imdb.com/title/tt01413495
104276,3.0617726023123297,"Leggenda di Kaspar Hauser, La","legendofkasparhauser,the",Comedy|Drama|Mystery,1887785,https://image.tmdb.org/t/p/w500/KCdp6x7Rlu8S3m2yrkboIzU1sx.jpg,"Legend of Kaspar Hauser, The (Leggenda di Kaspar Hauser, La) (2012)",124091.0,https://www.imdb.com/title/tt01887785
104280,3.058779169176147,1935,"blackroom,the",Crime|Horror|Thriller,26123,https://image.tmdb.org/t/p/w500/mofBNLNTs4mD707zjxyqhFXhsEy.jpg,"Black Room, The (1935)",27003.0,https://www.imdb.com/title/tt026123
104283,3.299622063050652,Kaze tachinu,"windrises,the",Animation|Drama|Romance,2013293,https://image.tmdb.org/t/p/w500/pkFXRRQg5RpR0FGYym0m95XEAHS.jpg,"Wind Rises, The (Kaze tachinu) (2013)",149870.0,https://www.imdb.com/title/tt02013293
104285,3.0622406321996225,"Maria, He Doesn't Like It","maria,ihmschmeckt'snicht!",Comedy,1339122,https://image.tmdb.org/t/p/w500/vCPwjRIMD4P9BKPqJdD5sAgjhez.jpg,"Maria, ihm schmeckt's nicht! (Maria, He Doesn't Like It) (2009)",24631.0,https://www.imdb.com/title/tt01339122
104291,3.0609988957486154,A golpes,fisticuffs,Drama,433927,https://image.tmdb.org/t/p/w500/3w9gzKr3dXiHjNFvOrUhMdekLs1.jpg,Fisticuffs (A golpes) (2005),81780.0,https://www.imdb.com/title/tt0433927
104294,3.060230480352513,1966,aroundtheworldunderthesea,Action|Adventure,60126,https://image.tmdb.org/t/p/w500/uOHiwK4P4NejyNyBitErILPvPfM.jpg,Around the World Under the Sea (1966),26158.0,https://www.imdb.com/title/tt060126
104298,3.055313575494897,2013,evidence,Horror|Thriller,1828970,https://image.tmdb.org/t/p/w500/oVYKGSuAr1brqlG6lM80huDrTSj.jpg,Evidence (2013) ,198210.0,https://www.imdb.com/title/tt01828970
104301,3.0619929054494466,1986,amorosa,Drama,90637,https://image.tmdb.org/t/p/w500/rXqnEUbFu06Xl49BNawBfd9ojDx.jpg,Amorosa (1986),204128.0,https://www.imdb.com/title/tt090637
104303,3.0684732260720544,2013,jobs,Drama,2357129,https://image.tmdb.org/t/p/w500/ioI5pOOr5yWZAAZPEts5oSQwUrT.jpg,Jobs (2013),115782.0,https://www.imdb.com/title/tt02357129
104307,3.0618816641101976,"Supper, The","souper,le",Drama,105448,https://image.tmdb.org/t/p/w500/iWwR55TJ6Pat6d3w5vzrmtV76Yi.jpg,"Souper, Le (Supper, The) (1992)",65958.0,https://www.imdb.com/title/tt0105448
104309,3.061660972019802,1994,movingthemountain,Documentary,110583,https://image.tmdb.org/t/p/w500/dhWdqTVD0LtqxIqSpvaTbiBAIMs.jpg,Moving the Mountain (1994),215134.0,https://www.imdb.com/title/tt0110583
104312,3.0616404830581723,2013,"mortalinstruments:cityofbones,the",Action|Adventure|Drama|IMAX,1538403,https://image.tmdb.org/t/p/w500/6tUdKoNdBsu321nMpvQsj81DA8e.jpg,"Mortal Instruments: City of Bones, The (2013)",123553.0,https://www.imdb.com/title/tt01538403
104314,3.063667060513928,2011,hitler'schildren,Documentary,2359085,https://image.tmdb.org/t/p/w500/i0mXs7eycDrJNL24ZmadpJokCs4.jpg,Hitler's Children (2011),113362.0,https://www.imdb.com/title/tt02359085
104317,3.063863079788909,2006,flightoftheconchords:atexanodyssey,Comedy,1570090,https://image.tmdb.org/t/p/w500/epOho6pKIhhAKBjwH2uDpQDXn3F.jpg,Flight of the Conchords: A Texan Odyssey (2006),98412.0,https://www.imdb.com/title/tt01570090
104319,3.0669400935978617,2010,"firstgrader,the",Drama,790663,https://image.tmdb.org/t/p/w500/jEF1E4VEhvcMFWTcYSHu8eGPbXJ.jpg,"First Grader, The (2010)",47559.0,https://www.imdb.com/title/tt0790663
104321,3.0617532895528914,2013,touchyfeely,Drama,2364949,https://image.tmdb.org/t/p/w500/krKqoeVUjFf6Y86zO4PSQ2toK5a.jpg,Touchy Feely (2013),154282.0,https://www.imdb.com/title/tt02364949
104323,3.0668954988718937,2012,fourhorsemen,Documentary,1671513,https://image.tmdb.org/t/p/w500/blLGyh8bLZEZNgeTF2a101jKqJz.jpg,Four Horsemen (2012),92506.0,https://www.imdb.com/title/tt01671513
104331,3.0607245979044206,2013,desgensquis'embrassent,Comedy|Romance,2295750,https://image.tmdb.org/t/p/w500/8iwKRraFviGqT5JAU2IjPKylaih.jpg,Des gens qui s'embrassent (2013),184020.0,https://www.imdb.com/title/tt02295750
104335,3.0581452754257845,Vasilisa prekrasnaya,vassilisathebeautiful,Adventure|Fantasy,167474,https://image.tmdb.org/t/p/w500/qXA5bCMEzY3s8zqZck4Flb76lUx.jpg,Vassilisa the Beautiful (Vasilisa prekrasnaya) (1939),72968.0,https://www.imdb.com/title/tt0167474
104337,3.1526342344286142,2013,leedaniels'thebutler,Drama,1327773,https://image.tmdb.org/t/p/w500/hUjEYTN5NuK8kYRQxngS7itpBQC.jpg,Lee Daniels' The Butler (2013),132363.0,https://www.imdb.com/title/tt01327773
104339,3.1042985918335737,2013,inaworld...,Comedy,2294677,https://image.tmdb.org/t/p/w500/dNtDUD9OzMSDj5Z7ZyDoouLnioU.jpg,In a World... (2013),157360.0,https://www.imdb.com/title/tt02294677
104341,3.060336819477429,2001,askari,Drama,284769,https://image.tmdb.org/t/p/w500/esn1CJvDjNCNjE6PWVsenbDX7YQ.jpg,Askari (2001),82473.0,https://www.imdb.com/title/tt0284769
104343,3.0619929054494466,There Was a Little Girl,madhouse,Horror,93468,https://image.tmdb.org/t/p/w500/f66qzgaZ9VICC4s5QvTzS3sc2NQ.jpg,Madhouse (There Was a Little Girl) (And When She Was Bad) (Flesh and the Beast) (Scared to Death) (1981),54133.0,https://www.imdb.com/title/tt093468
104345,3.06077820365822,1964,backdoortohell,Drama|War,57864,https://image.tmdb.org/t/p/w500/zAeF17bleL82eTbmXolsyTNVZc0.jpg,Back Door to Hell (1964),62755.0,https://www.imdb.com/title/tt057864
104350,3.076143712060701,2013,termsandconditionsmayapply,Documentary,2084953,https://image.tmdb.org/t/p/w500/72TNDeUsUupWXtw8pCdQhu6yD9.jpg,Terms and Conditions May Apply (2013),159622.0,https://www.imdb.com/title/tt02084953
104352,3.0609988957486154,2012,aliasrubyblade,Documentary,1864253,https://image.tmdb.org/t/p/w500/3Bg1cUh6tD8JQuBL9gY6YiaMGFK.jpg,Alias Ruby Blade (2012),174346.0,https://www.imdb.com/title/tt01864253
104354,3.0605307942327995,Entre Lençóis,betweenthesheets,Drama|Romance,1288641,https://image.tmdb.org/t/p/w500/lWFYYw0rIig4eJOp1DkNYJd96vJ.jpg,Between the Sheets (Entre Lençóis) (2008),45109.0,https://www.imdb.com/title/tt01288641
104356,3.0685979657043387,2013,museumhours,Drama,2268732,https://image.tmdb.org/t/p/w500/1yS4AZrJZsUJqgAsL7f9MpwiAnO.jpg,Museum Hours (2013),128133.0,https://www.imdb.com/title/tt02268732
104361,3.070704968181768,2013,ain'tthembodiessaints,Drama,2388637,https://image.tmdb.org/t/p/w500/l55xYXNXWHikLN1fX19gJjD91kB.jpg,Ain't Them Bodies Saints (2013),152748.0,https://www.imdb.com/title/tt02388637
104363,3.059869010062677,2011,moneymatters,Drama,2034741,https://image.tmdb.org/t/p/w500/h1zol1IjrxHuNePhx7WqIb0fR5T.jpg,Money Matters (2011) ,133108.0,https://www.imdb.com/title/tt02034741
104368,3.062928062141002,2012,sunsetstrip,Documentary,1542485,https://image.tmdb.org/t/p/w500/aJ3NNm4iprXuruv0hIEopmhF25p.jpg,Sunset Strip (2012),200063.0,https://www.imdb.com/title/tt01542485
104370,3.0611655927888797,2010,wartorn:1861-2010,Documentary|War,1754858,https://image.tmdb.org/t/p/w500/iavoz5Shuna0ffJtXlBGF84IzyE.jpg,Wartorn: 1861-2010 (2010),49542.0,https://www.imdb.com/title/tt01754858
104372,3.0607513889561737,1956,"cryinthenight,a",Crime|Drama|Film-Noir,49110,https://image.tmdb.org/t/p/w500/zyfqJWKDvSdx16GDKtplAcw9uAo.jpg,"Cry in the Night, A (1956)",35895.0,https://www.imdb.com/title/tt049110
104374,3.6183590399301613,2013,abouttime,Drama|Fantasy|Romance,2194499,https://image.tmdb.org/t/p/w500/zSuh8dGwqpsWR7ccvYbfxbSZ37o.jpg,About Time (2013),122906.0,https://www.imdb.com/title/tt02194499
104376,3.0617453969030493,2011,tatsumi,Documentary|Drama|Thriller,1922736,https://image.tmdb.org/t/p/w500/iMVNnzNl3BzjYDNOPQVut5EItV4.jpg,Tatsumi (2011),83114.0,https://www.imdb.com/title/tt01922736
104379,3.059759188016978,2013,chennaiexpress,Action|Adventure|Comedy,2112124,https://image.tmdb.org/t/p/w500/idPF16Ur5N6WQE2Pc2u3LQt9pWW.jpg,Chennai Express (2013),205022.0,https://www.imdb.com/title/tt02112124
104384,3.0652778693594955,2012,"sourcefamily,the",Documentary|Musical,2245223,https://image.tmdb.org/t/p/w500/1dCVpRbwxPNwroH2XQ3OkwxVlY3.jpg,"Source Family, The (2012)",98064.0,https://www.imdb.com/title/tt02245223
104386,3.0606109458364816,Fritt Vilt II,coldpreyii,Horror,1188990,https://image.tmdb.org/t/p/w500/rGuEy5XlwABHQQ2PxyW6fsbHqvz.jpg,Cold Prey II (Fritt Vilt II) (2008),15440.0,https://www.imdb.com/title/tt01188990
104388,3.056945512033748,Fritt Vilt III,coldpreyiii,Horror,1464535,https://image.tmdb.org/t/p/w500/15GCL2V4A9YWAx9UznjkjQcruDP.jpg,Cold Prey III (Fritt Vilt III) (2010),56937.0,https://www.imdb.com/title/tt01464535
104390,3.0655719454326653,2007,whennietzschewept,Drama,760188,https://image.tmdb.org/t/p/w500/cIZPNH56XMsUOvEsLBlKk50zozb.jpg,When Nietzsche Wept (2007),19029.0,https://www.imdb.com/title/tt0760188
104392,3.06175067707866,1971,fourfliesongreyvelvet,Horror|Mystery|Thriller,66735,https://image.tmdb.org/t/p/w500/hEFlF2M4nJ9OszjZaJ2oaRt9lr0.jpg,Four Flies on Grey Velvet (1971),30689.0,https://www.imdb.com/title/tt066735
104406,3.069259156968617,Lemale et ha'halal,fillthevoid,Drama,2219514,https://image.tmdb.org/t/p/w500/bNmoHvuOekI7s3o14TY9fRTCMVn.jpg,Fill the Void (Lemale et ha'halal) (2012),122088.0,https://www.imdb.com/title/tt02219514
104408,3.0587413530622447,2012,truthordie,Horror|Thriller,1838722,https://image.tmdb.org/t/p/w500/6MDUGy6p688yCviGNWmZYCDjx6r.jpg,Truth or Die (2012) ,101179.0,https://www.imdb.com/title/tt01838722
104412,3.0618543625730448,2012,shadowsofliberty,Documentary,1543807,https://image.tmdb.org/t/p/w500/1cv8pRtM4fT1uFnwr2gc9BXmiwz.jpg,Shadows of Liberty (2012) ,104880.0,https://www.imdb.com/title/tt01543807
104414,3.0613049846772062,Cherchez Hortense,lookingforhortense,Drama,1906347,https://image.tmdb.org/t/p/w500/hditWz2j4kQynHT0BnnHSNqrBw3.jpg,Looking for Hortense (Cherchez Hortense) (2012) ,130055.0,https://www.imdb.com/title/tt01906347
104419,3.097388363527698,2010,justiceleague:crisisontwoearths,Action|Animation|Sci-Fi,1494772,https://image.tmdb.org/t/p/w500/mImQPVPKNGlqPDmewsZ7TLvHND.jpg,Justice League: Crisis on Two Earths (2010),30061.0,https://www.imdb.com/title/tt01494772
104421,3.063643164236481,2011,somewherebetween,Documentary,1581845,https://image.tmdb.org/t/p/w500/cA7F3XCtxc50hgznOKkyHiuK6M6.jpg,Somewhere Between (2011),117924.0,https://www.imdb.com/title/tt01581845
104423,3.068499343507634,"Neiges du Kilimandjaro, Les","snowsofkilimanjaro,the",Drama,1852006,https://image.tmdb.org/t/p/w500/AqtD7ZCw84jDLkTioh8u1xBx5jG.jpg,"Snows of Kilimanjaro, The (Neiges du Kilimandjaro, Les) (2011)",91690.0,https://www.imdb.com/title/tt01852006
104431,3.063517101752712,2011,enternowhere,Mystery|Thriller,1631707,https://image.tmdb.org/t/p/w500/eBWZmjzehYXmVTCsFan9RnzmZ7Z.jpg,Enter Nowhere (2011),98568.0,https://www.imdb.com/title/tt01631707
104436,3.0616337678496706,2011,viagemaportugal,Drama|Romance,1948209,https://image.tmdb.org/t/p/w500/vGi4z5Db21S4QniLy1qySftfZK9.jpg,Viagem a Portugal (2011),109260.0,https://www.imdb.com/title/tt01948209
104438,3.062074957296419,1964,belarmino,Documentary|Drama,57880,https://image.tmdb.org/t/p/w500/9v3SY4uHWlL4T2McZS2vFKsg36i.jpg,Belarmino (1964),154019.0,https://www.imdb.com/title/tt057880
104441,3.0670903737430244,2013,"frozenground,the",Crime|Drama|Thriller,2005374,https://image.tmdb.org/t/p/w500/2bD6kKCqzsHdcDRxfpMJjSHQmey.jpg,"Frozen Ground, The (2013)",199373.0,https://www.imdb.com/title/tt02005374
104449,3.053307133272371,2011,blubberella,Action|Comedy,1756427,https://image.tmdb.org/t/p/w500/oy6avjNot97LOk7HrRk2fSW172u.jpg,Blubberella (2011),66608.0,https://www.imdb.com/title/tt01756427
104451,3.061660972019802,1972,dealing:ortheberkeley-to-bostonforty-bricklost-bagblues,Comedy|Drama|Thriller,68455,https://image.tmdb.org/t/p/w500/d6kU8J5ePvQx3fXvvYXpdi60oVD.jpg,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues (1972),116764.0,https://www.imdb.com/title/tt068455
104453,3.0625161467431674,1981,"marvacollinsstory,the",Documentary|Drama,82719,https://image.tmdb.org/t/p/w500/PV0FukSfb2P7dLbaYvapGdbOvM.jpg,"Marva Collins Story, The (1981)",250155.0,https://www.imdb.com/title/tt082719
104457,3.1237267596043288,2011,you'renext,Horror|Thriller,1853739,https://image.tmdb.org/t/p/w500/tCQowhMukynSnIPJAh4zNdyDulG.jpg,You're Next (2011),83899.0,https://www.imdb.com/title/tt01853739
104459,3.0600631055777314,Une parisienne,"parisienne,la",Comedy,51133,https://image.tmdb.org/t/p/w500/l9RMxVv8HJU9UugNR6zWXe5tPPh.jpg,"Parisienne, La (Une parisienne) (1957)",51166.0,https://www.imdb.com/title/tt051133
104462,3.0596484153393027,1973,"brotherso'toole,the",Comedy|Western,69825,https://image.tmdb.org/t/p/w500/x795uTp1qz6CYpIu4GQsfOVWXFj.jpg,"Brothers O'Toole, The (1973)",107239.0,https://www.imdb.com/title/tt069825
104464,3.0620475825577986,Di 36 ge gu shi,taipeiexchanges,Comedy|Drama,1682949,https://image.tmdb.org/t/p/w500/lg7JVJy45SEjcFDwVPkz9reJFo0.jpg,Taipei Exchanges (Di 36 ge gu shi) (2010),42355.0,https://www.imdb.com/title/tt01682949
104472,3.0609988957486154,2006,findlove,Romance,443507,https://image.tmdb.org/t/p/w500/kvGnsMACpL05KgbvP7dzUHwaKZJ.jpg,Find Love (2006),46891.0,https://www.imdb.com/title/tt0443507
104480,3.060504100462192,a.k.a. The Living Dead Man,"latemathiaspascal,the",Drama|Fantasy,15801,https://image.tmdb.org/t/p/w500/ctkbWQG3RA9B2wkrMjLNID2rr6j.jpg,"Late Mathias Pascal, The (a.k.a. The Living Dead Man) (Feu Mathias Pascal) (1926)",66148.0,https://www.imdb.com/title/tt015801
104489,3.060504100462192,1948,"datewithjudy,a",Comedy|Musical|Romance,40271,https://image.tmdb.org/t/p/w500/hFli2nrTY6X6XE0AkRfh4nngLIM.jpg,"Date with Judy, A (1948)",96252.0,https://www.imdb.com/title/tt040271
104491,3.0607245979044206,1945,"royalscandal,a",Comedy|Drama,38040,https://image.tmdb.org/t/p/w500/baSjYyIiNb5mXmdp5QrXXQlSvW2.jpg,"Royal Scandal, A (1945)",77123.0,https://www.imdb.com/title/tt038040
104493,3.060336819477429,1963,"ticklishaffair,a",Comedy|Romance,57583,https://image.tmdb.org/t/p/w500/tRjPKWfJCkCXf8oLNhmKA8D2U8q.jpg,"Ticklish Affair, A (1963)",107231.0,https://www.imdb.com/title/tt057583
